ENOTA,VLV_MID,VLV_ID,VLV_UIME,VLV_DJ,POV_KM2,D_OD,DV_OD,N8,C1,STATUS,CEN_E,CEN_N
LV,17268805,19002,"Divača, Osnovna šola Divača, Ul.dr. B. Magajne 4",,8.33,2022/09/14,2022/09/14,1901002,i,V,419258,60666
LV,17268996,35018,"Hotična, prostori vaškega doma, Hotična 22",,2.65,2022/09/14,2022/09/14,3501018,,V,424448,49146
LE,17368532,4101,Volilna enota 1,,30.78,2006/07/05,2006/07/05,,,V,424680,145788
LE,17368559,4102,Volilna enota 2,,2.68,2006/07/05,2006/07/05,,,V,426180,144688
LE,17368567,4103,Volilna enota 3,,5.85,2006/07/05,2006/07/05,,,V,428220,144718
LE,17368575,4104,Volilna enota 4,,36.59,2006/07/05,2006/07/05,,,V,429680,144328
LV,17368583,41001,"Hrušica 1,Prostovoljno gasilsko društvo,Hrušica13",,0.35,2008/06/04,2008/06/04,4101001,,V,424680,145788
LV,17368591,41002,"Hrušica 2, Kulturni dom na Hrušici, Hrušica 55 a",,5.84,2014/09/05,2014/09/05,4101002,i,V,424120,146149
LV,17368605,41003,"Hrušica 3, Kulturni dom na Hrušici, Hrušica 55 a",,3.57,2014/09/05,2014/09/05,4101003,i,V,423629,146098
LV,17368613,41004,"Planina pod Golico,Krajevna skupnost, Pl.pod G.31",,11.3,2014/09/05,2014/09/05,4101004,i,V,427090,147788
LV,17368621,41005,"Prihodi,Prostov.gasilsko društvo,Pl.pod Golico 31",,5.66,2014/09/09,2014/09/09,4101005,i,V,428300,145468
LV,17368630,41006,"Plavški Rovt, hiša Klinar Štefan, Plavški Rovt 14",,4.06,2018/06/01,2018/06/01,4101006,,V,425830,146388
LV,17368648,41007,"Plavž 1,Dom upok.dr.F.Bergelja,pritličje stavbe B",,1.19,2018/06/04,2018/06/04,4102007,i,V,426080,145238
LV,17368656,41008,"Plavž 2,Avla Zdravst. doma Jesenice, C.m.Tita 78",,0.07,2018/06/01,2018/06/01,4102008,i,V,426530,145118
LV,17368664,41009,"Plavž 3, pritličje OŠ Tone Čufar, učilnica 1",,0.05,2018/09/17,2018/09/17,4102009,i,V,426130,144988
LV,17368699,41010,"Plavž 5, JEKO d.o.o., Cesta m. Tita 51, Jesenice",,1.05,2018/06/01,2018/06/01,4102010,i,V,426800,144688
LV,17368702,41011,"Plavž 6, pritličje OŠ Tone Čufar, učilnica 3",,0.23,2018/06/01,2018/06/01,4102011,i,V,426340,144768
LV,17368729,41012,"Plavž 7, pritličje OŠ Tone Čufar, učilnica 2",,0.02,2018/06/01,2018/06/01,4102012,i,V,426400,144798
LV,17368737,41013,"Plavž 8, vrtec A.Ocepek, 1.vhod, C.C.Tavčarja 3a",,0.02,2018/06/01,2018/06/01,4102013,i,V,426480,144718
LV,17368745,41014,"Plavž 9,Zavod za pokoj. in inval.zav.,C.m.Tita 73",,0.04,2018/06/01,2018/06/01,4102014,i,V,426710,144798
LV,17368753,41015,"Plavž 10, vrtec A.Ocepek, 1.vhod, C.C.Tavčarja 3a",,0.01,2018/06/01,2018/06/01,4102015,i,V,426470,144868
LV,17368761,41016,"Plavž 11, vrtec A.Ocepek, 2.vhod, C.C.Tavčarja 3a",,0,2018/06/01,2018/06/01,4102016,i,V,426620,144758
LV,17368788,41017,"Sava 2, Krajevna skupnost, Pod gozdom 2",,0.35,2018/06/01,2018/06/01,4103017,i,V,427830,144568
LV,17368796,41018,"Sava 3, OŠ Prežihov Voranc, Cesta T.Tomšiča 5",,0.35,2018/06/01,2018/06/01,4103018,,V,427870,144708
LV,17368800,41019,"Sava 4, hiša Gorišek Cesta bratov Stražišarjev 21",,0.14,2022/09/12,2022/09/12,4103019,i,V,428630,143988
LV,17368818,41020,"Sava 5, OŠ Polde Stražišar, Ul. V. Kejžarja 35",,0.04,2018/06/01,2018/06/01,4103020,,V,428380,144088
LV,17368826,41021,"Sava 6,Srednja šola,Ulica bratov Rupar 2,Jesenice",,0.55,2018/06/01,2018/06/01,4103021,,V,428240,144078
LV,17368834,41022,"Podmežakla 1,Sejna soba Zavoda za šp.,Ledarska 6a",,0.22,2018/06/01,2018/06/01,4103022,i,V,426630,144238
LV,17368842,41023,"Podmežakla 2,Krajevna skupnost,Mencingerjeva ul.1",,4.2,2018/09/28,2018/09/28,4103023,i,V,426970,144098
LV,17368869,41024,"Javorniški Rovt, Gasilski dom Javorniški Rovt",,5.81,2018/06/01,2018/06/01,4104024,,V,430240,146358
LV,17368877,41025,"Javornik-Kor. Bela 1, OŠ Koroška Bela, C.talcev 2",,3.88,2018/06/01,2018/06/01,4104025,,V,432200,142288
LV,17368885,41026,"Javornik-Kor.Bela 2,TVD Partizan J.-KB,C.talcev 8",,0.62,2018/06/01,2018/06/01,4104026,,V,430130,143238
LV,17368893,41027,"Javornik-Kor. Bela 3, OŠ Koroška Bela, C.talcev 2",,1.22,2018/06/01,2018/06/01,4104027,,V,431040,143238
LV,17368931,41028,"Javornik-Kor. Bela 4,TVD Partizan J-KB,C.talcev 8",,14.47,2018/06/01,2018/06/01,4104028,,V,430880,143738
LV,17368940,41029,"Javornik-Kor.Bela 5,Delav. dom,C.B.Kidriča 37c",,0.61,2022/09/12,2022/09/12,4104029,,V,429330,143548
LV,17368982,41030,"Javornik-Kor.Bela 6,Delavski dom,C.B.Kidriča 37c",,2.01,2022/09/12,2022/09/12,4104030,,V,429680,144328
LV,17369016,41032,"Blejska Dobrava 2,Učilnica OŠ,Bl. Dobrava 44",,3.31,2022/09/12,2022/09/12,4104032,,V,431372,141289
LV,17369024,41033,"Kočna, orodišče Gasilskega društva Kočna",,1.29,2022/09/12,2022/09/12,4104033,i,V,429300,142088
LV,17369032,41034,"Lipce, Učilnica osnovne šole, Blejska Dobrava 44",,2.93,2022/09/12,2022/09/12,4104034,,V,428350,142878
LV,17369059,53001,"Rateče-Planica, Vrtec Rateče, Rateče 18",,26.51,2014/09/04,2014/09/04,5301001,i,V,401518,151780
LV,17369067,53002,"Podkoren, Krajevna skupnost Podkoren, Podkoren 15",,13.66,2018/09/06,2018/09/06,5301002,i,V,404629,151268
LV,17369075,53003,"Kranjska Gora 1, Občina Kr.Gora,Kolodvorska ul.1b",,37.32,2014/09/04,2014/09/04,5301003,i,V,406499,149858
LV,17369083,53004,"Kranjska Gora 2,OŠ Kranjska Gora,Koroška ulica 12",,6.75,2014/09/04,2014/09/04,5301004,i,V,406635,150935
LV,17369091,53005,"Kranjska Gora 3,OŠ Kranjska Gora,Koroška ulica 12",,3,2014/09/04,2014/09/04,5301005,i,V,406889,150308
LV,17369105,53006,"Gozd Martuljek, Dom krajanov Gozd Mar.,Zg.Rute 85",,57.86,2014/10/22,2014/10/22,5301006,i,V,410689,150738
LV,17369121,53008,"Dovje, Kulturni dom, Dovje 109",,27.1,2014/10/22,2014/10/22,5301008,i,V,418065,148581
LV,17369130,53009,"Mojstrana 1, OŠ 16.december,Ulica Alojza Rabiča 7",,0.26,2014/10/22,2014/10/22,5301009,i,V,418479,147468
LV,17369148,53010,"Mojstrana 2, OŠ 16.december,Ulica Alojza Rabiča 7",,76.29,2014/10/22,2014/10/22,5301010,i,V,418630,147489
LV,17369156,53011,"Zgornja Radovna, Hiša TNP, Zgornja Radovna 21",,7.66,2014/10/22,2014/10/22,5301011,i,V,417699,144058
LV,17369164,192001,"Moste, TVD Partizan, Žirovnica 63",,9.58,2014/08/01,2014/08/01,19201001,i,V,433130,141098
LV,17369172,192002,"Breg, SEL, Elektrarna Moste, Moste 41",,1.65,2006/09/20,2006/09/20,19201002,,V,432877,140268
LV,17369199,192003,"Žirovnica, Čopova rojstna hiša, Žirovnica 14",,0.53,2014/08/01,2014/08/01,19201003,i,V,433720,140858
LV,17369202,192004,"Selo, Zabreznica, OŠ Žirovnica, Zabreznica 4",,4.7,2014/08/01,2014/08/01,19201004,i,V,433960,140448
LV,17369229,192005,"Breznica, Doslovče, Vrba, Kult.dvorana,Breznica 9",,22.72,2014/08/01,2014/08/01,19201005,i,V,434761,139960
LV,17369237,192006,"Smokuč, Rodine, Jalnova rojstna hiša, Rodine 10",,3.35,2018/09/10,2018/09/10,19201006,,V,435610,138608
LV,17369695,41031,"Blejska Dobrava 1, Jedilnica OŠ, Bl. Dobrava 44",,0.43,2022/09/12,2022/09/12,4104031,,V,430410,141838
LV,17472488,95001,"Bašelj,Brunarica Turist. društ. Bašelj, Bašelj bš",,6.45,2022/09/16,2022/09/16,9501001,,V,453730,131527
LV,17472496,95004,"Preddvor II, Turistična poslovalnica, Goričica 8",,14.7,2018/09/11,2018/09/11,9504004,,V,455580,129937
LV,17504444,117011,"Hotemaže, Vaški gasilski dom, Hotemaže 80",,1.33,2014/10/24,2014/10/24,11701011,i,V,455390,126907
LV,17535315,52004,"Planina I, OŠ Staneta Žagarja, Cesta 1.maja 10a",,0.4,2022/09/13,2022/09/13,5201004,,V,450819,121997
LV,17535323,52006,"HUJE II, OŠ Jakoba Aljaža, Ul. Tončka Dežmana 1",,0.1,2022/09/13,2022/09/13,5201006,,V,450949,122017
LV,17545272,52036,"KOKRICA II, Kulturni dom Kokrica, C. na Brdo 30",,1.74,2023/05/10,2023/05/10,5201036,,V,451020,126287
LV,17545299,52008,"Bratov Smuk II,OŠ Matije Čopa,Ul.Tuga Vidmarja 1",,0.1,2023/05/10,2023/05/10,5201008,,V,451049,122277
LV,17545302,52014,"Vodov.stolp II,OŠ Simona Jenka, Ul.XXXI.diviz. 7a",,0.52,2023/05/10,2023/05/10,5201014,,V,450879,123487
LV,17545329,52015,"Vodov.stolp III,OŠ Simona Jenka,Ul.XXXI.diviz. 7a",,0.16,2023/05/11,2023/05/11,5201015,,V,450609,123467
LV,17587544,102001,"Klub upokojencev Begunje,Begunje na Gorenjskem 23",,22.85,2006/09/21,2006/09/21,10201001,,V,439230,137188
LV,17587587,102002,"Gost. lokal No LIMITS, Zapuže 2a",,0.98,2022/09/15,2022/09/15,10201002,,V,438190,136918
LV,17587609,102003,"Gasilsko orodišče DVORSKA VAS, Dvorska vas 20 a",,1.47,2018/09/06,2018/09/06,10201003,i,V,438730,135908
LV,17587617,102004,"Gasilski dom Slatna, Slatna 15",,6.32,2014/09/02,2014/09/02,10201004,i,V,441480,135747
LV,17587625,102005,"Kulturni dom Brezje, Brezje 80 c",,8.37,2022/09/15,2022/09/15,10201005,i,V,441110,132127
LV,17587668,102006,"Dom krajanov Kamna Gorica, Kamna Gorica 58",,5.08,2014/09/02,2014/09/02,10201006,i,V,437919,131167
LV,17587676,102007,"Sindikalni dom Kropa, Kropa 3",,5.6,2006/09/21,2006/09/21,10201007,,V,438629,128257
LV,17587714,102008,"Zadružni dom Lancovo, Lancovo 30",,20.36,2014/09/02,2014/09/02,10201008,i,V,437259,132087
LV,17587722,102009,"Gasilski dom Hlebce, Hlebce 9",,1.4,2006/09/21,2006/09/21,10201009,,V,436850,136638
LV,17587749,102010,"Turistična kmetija pr Grom, Hraše 17 c",,0.92,2014/08/01,2014/08/01,10201010,,V,435940,137108
LV,17587757,102011,"Stanovanjska hiša pri Čopu, Studenčice 4 a",,1.48,2006/09/21,2006/09/21,10201011,,V,435430,137838
LV,17587765,102012,"Družbeni center Lesce, Alpska cesta 58, Lesce",,3.1,2014/09/02,2014/09/02,10201012,i,V,434800,136189
LV,17587773,102013,"OŠ F.S.Finžgarja Lesce, Begunjska c. 7",,1.94,2022/09/15,2022/09/15,10201013,,V,436280,136098
LV,17587781,102014,"Dom ŠD Ljubno, Ljubno 114",,4.92,2006/09/21,2006/09/21,10201014,,V,441830,130657
LV,17587803,102015,"Vrtec Posavec, Posavec 86",,1.56,2014/09/02,2014/09/02,10201015,i,V,440840,130347
LV,17587820,102016,"Kulturni dom Mošnje, Mošnje 41",,3.09,2014/09/02,2014/09/02,10201016,i,V,439310,132837
LV,17587838,102017,"Gasilski dom Podnart, Podnart 13",,13.7,2014/09/02,2014/09/02,10201017,i,V,441930,129677
LV,17587862,102018,"Šp.park Radovljica, prostor PD, Ul.S.Žagarja 2b",,0.58,2022/09/21,2022/09/21,10201018,i,V,436049,135038
LV,17587889,102019,"Sr. gost. in tur. šola Radovljica, Kranjska c. 24",,0.31,2014/09/02,2014/09/02,10201019,i,V,436259,134198
LV,17587897,102020,"Avla Občine Radovljica, Gorenjska cesta 19",,0.3,2014/08/01,2014/08/01,10201020,i,V,436119,134168
LV,17587919,102021,"Ekonomska gimnazija in sr.šola Radovljca,Gor.c.13",,1.55,2014/08/01,2014/08/01,10201021,,V,436269,133978
LV,17587927,102022,"OŠ AT Linharta Radovljica, Kranjska c. 27",,2.18,2022/09/15,2022/09/15,10201022,,V,436579,134298
LV,17587935,102023,"Stanovanjska hiša Jensterle, Nova vas 45",,0.89,2006/09/21,2006/09/21,10201023,,V,437600,135598
LV,17587943,102024,"Večnam. objekt v Šp. parku Vrbnje, Vrbnje",,2.53,2022/09/15,2022/09/15,10201024,,V,438270,134307
LV,17587951,102025,"Gasilski dom Srednja Dobrava, Srednja Dobrava 7",,4.2,2007/11/05,2007/11/05,10201025,,V,439379,130887
LV,17587960,102026,"Prostor KS Otok, Zgornji otok 6a",,3.04,2014/09/02,2014/09/02,10201026,i,V,438750,134787
LV,17587986,4001,"Vrtec Bohinjska Bistrica, Mencingerjeva ulica 4",,0.5,2018/09/13,2018/09/13,401001,,V,419259,126588
LV,17587994,4002,"Dom Joža Ažmana, Triglavska c. 16, Boh. Bistrica",,18.18,2014/08/29,2014/08/29,401002,i,V,419861,126089
LV,17588028,4003,"Gasilski dom Bitnje, Bitnje 13, Boh. Bistrica",,3.55,2014/10/22,2014/10/22,401003,,V,419869,127638
LV,17588036,4004,"Gasilski dom Nomenj, Nomenj 23, Boh. Bistrica",,19,2014/10/22,2014/10/22,401004,,V,423429,128558
LV,17588044,4005,"Turistično društvo Bohinj, Ribčev Laz 48,B.jezero",,14.02,2014/10/22,2014/10/22,401005,i,V,414249,126838
LV,17588052,4006,"Gasilski dom Kamnje, Kamnje 26 a, Boh. Bistrica",,23.69,2014/10/22,2014/10/22,401006,,V,415428,125930
LV,17588095,4007,"Gasilski dom Nemški rovt,Nemški rovt18,B.Bistrica",,55.46,2014/10/22,2014/10/22,401007,,V,427769,129788
LV,17588109,4008,"Gasilski dom Koprivnik, Koprivnik 3 b, B.Bistrica",,19.16,2014/10/22,2014/10/22,401008,,V,418854,133403
LV,17588117,4009,"Gasilski dom Gorjuše, Gorjuše 36 a, Boh. Bistrica",,10.08,2014/10/22,2014/10/22,401009,,V,424109,130128
LV,17588125,4010,"Gasilski dom Srednja vas v Bohinju, Sred. vas 83",,27.74,2018/09/13,2018/09/13,401010,,V,417209,129048
LV,17588133,4011,"Gasilski dom Bohinj. Češnjica, Bohin. Češnjica 79",,7.32,2014/10/22,2014/10/22,401011,,V,420079,128958
LV,17588150,4012,"Pri Zdenki Platiša,Podjelje 15a, Sr.vas v Bohinju",,4.34,2018/09/13,2018/09/13,401012,,V,419939,130948
LV,17588168,4013,"Kulturni dom Stara Fužina,Stara Fužina 53b,B.jez.",,128.54,2014/10/22,2014/10/22,401013,i,V,412809,129218
LV,17588184,4014,"Pri Milanu Talerju, Studor 5a, Sr. vas v Bohinju",,2.19,2022/09/15,2022/09/15,401014,,V,416399,129148
LV,17588869,3001,"Gasilski dom Mlino, Mlinska cesta 26, Bled",,3.81,2006/09/21,2006/09/21,301001,,V,430639,135738
LV,17588877,3002,"Gasilski dom Rečica, Rečiška cesta 4, Bled",,3,2006/09/21,2006/09/21,301002,,V,430539,137528
LV,17588885,3003,"Občina Bled, Cesta svobode 13, Bled",,2.13,2014/07/24,2014/07/24,301003,i,V,431829,136948
LV,17588893,3004,"Osnovna šola Bled, Seliška cesta 3, Bled",,2.9,2014/07/24,2014/07/24,301004,i,V,431309,137528
LV,17588915,3005,"Infocenter TNP, Ljubljanska cesta 27, Bled",,0.86,2014/09/15,2014/09/15,301005,i,V,432709,137141
LV,17588940,3006,"Dom krajanov Bohinjska Bela, Bohinjska Bela 37",,34.12,2018/09/06,2018/09/06,301006,,V,429079,133658
LV,17588958,207001,"Gostilna Kunavc, Krnica 21",,86.8,2006/08/10,2006/08/10,20701001,,V,425149,139898
LV,17588966,207002,"Osnovna šola Gorje, Zgornje Gorje 44a",,2.01,2022/09/16,2022/09/16,20702002,i,V,428339,138248
LV,17588974,207003,"Osnovna šola Gorje, Zgornje Gorje 44a",,4.53,2022/09/16,2022/09/16,20703003,i,V,428759,138008
LV,17588982,207004,"Dom upokojencev Gorje, Spodnje Gorje 208",,0.3,2014/08/28,2014/08/28,20704004,,V,429020,138728
LV,17589008,207006,"Gasilski dom Podhom, Podhom 15",,1.11,2010/09/23,2010/09/23,20706006,,V,429200,139338
LV,17589016,3007,"Zadružni dom Ribno, Izletniška ulica 11",,19.81,2014/10/22,2014/10/22,301007,,V,433249,135888
LV,17589032,3009,"Kulturni dom Zasip, Sebenje 6",,4.87,2014/10/22,2014/10/22,301009,i,V,430520,139008
LE,17591584,301,Volilna enota 1,,72.42,2006/07/05,2006/07/05,,,V,431130,138328
LE,17591592,20701,Volilna enota 1,,86.8,2006/07/05,2006/07/05,,,V,425149,139898
LE,17591606,20702,Volilna enota 2,,2.01,2006/07/05,2006/07/05,,,V,428339,138248
LE,17591614,20703,Volilna enota 3,,4.53,2006/07/05,2006/07/05,,,V,428759,138008
LE,17591622,20704,Volilna enota 4,,0.3,2006/07/05,2006/07/05,,,V,429020,138728
LE,17591649,20705,Volilna enota 5,,21.32,2006/07/05,2006/07/05,,,V,429470,138988
LE,17591657,20706,Volilna enota 6,,1.11,2006/07/05,2006/07/05,,,V,430150,139138
LE,17591665,401,Volilna enota 1,,333.77,2006/07/05,2006/07/05,,,V,419259,126588
LE,17591673,10201,Volilna enota 1,,118.71,2006/07/05,2006/07/05,,,V,435581,135823
LV,17591878,207005,"Dom upokojencev Gorje, Spodnje Gorje 208",,21.32,2018/07/31,2018/07/31,20705005,,V,424839,141438
LV,17604287,3010,"MGC Vezenine Bled, Ul. J. V. Molnar 2, Bled",,0.92,2022/09/09,2022/09/09,301010,,V,432229,136558
LV,17689258,27001,"Rudnik Žirovski vrh,Todraž, Todraž 1",,11.28,2014/08/01,2014/08/01,2703001,i,V,433929,103647
LV,17689274,27004,"Osnovna šola Leskovica, Leskovica 1",,16.78,2014/10/22,2014/10/22,2702004,i,V,429339,112357
LV,17689282,27005,"Osnovna šola Javorje, Javorje 6",,19.66,2014/10/22,2014/10/22,2701005,i,V,436509,113627
LV,17689371,27010,"Demšar Slavko, Dolenje brdo 7",,3.24,2014/10/22,2014/10/22,2701010,i,V,433689,109997
LV,17689380,27012,"Kulturni dom Sovodenj, Sovodenj 23",,14.49,2018/09/10,2018/09/10,2702012,,V,425679,105487
LV,17689517,146013,"Objekt na šport. igr. v D. vasi, Dolenja vas 127",,4.45,2022/09/14,2022/09/14,14602013,,V,440234,119783
LV,17689525,146009,"Osnovna šola Dražgoše,Dražgoše 35,4228 Železniki",,20.48,2014/05/29,2014/05/29,14603009,,V,436489,123967
LV,17689533,146012,"Osnovna šola Selca, Selca 95, 4227 Selca",,13.5,2014/08/01,2014/08/01,14602012,i,V,436859,121767
LV,17689550,146011,"Berce Mirko, Lajše 12, 4227 Selca",,2.06,2014/05/29,2014/05/29,14602011,,V,437849,122957
LV,17689568,146001,"Kulturni dom Železniki, Trnje 39, 4228 Železniki",,8.79,2014/08/01,2014/08/01,14601001,i,V,434479,119907
LV,17689576,146002,"Osnovna šola Železniki, Otoki 13, 4228 Železniki",,2.18,2014/08/01,2014/08/01,14601002,i,V,435799,121147
LV,17689592,146006,"Kulturni dom Zali Log,  Zali Log 46a, Železniki",,22.54,2022/09/14,2022/09/14,14603006,,V,429499,116607
LV,17689606,146008,"Objekt pri šoli v Podlonku, 4228 Železniki",,14.28,2018/09/14,2018/09/14,14603008,i,V,431579,121267
LV,17689614,147002,"DRUŽBENI DOM PARTIZAN ŽIRI, Loška cesta 17, Žiri",,0.55,2018/09/17,2018/09/17,14701002,,V,431049,101577
LV,17689622,147003,"ZADRUŽNI DOM ŽIRI, AVLA DVORANE, Trg svobode 6",,6.9,2018/08/03,2018/08/03,14701003,i,V,432149,101387
LV,17689649,147004,"TRGOVINA NA SELU, Selo 2",,11.56,2018/09/17,2018/09/17,14701004,,V,431849,104207
LV,17689657,147006,"GASILSKI DOM RAČEVA, Račeva 41",,8.16,2018/09/17,2018/09/17,14701006,,V,433539,99647
LV,17689711,27002,"Sokolski dom Gorenja vas-mala dvorana,Polj. c. 87",,10.46,2018/09/10,2018/09/10,2703002,i,V,433949,106197
LV,17689819,27003,"Gasilski dom Hotavlje, Hotavlje 112",,16.01,2018/09/10,2018/09/10,2702003,,V,432999,112497
LV,17689827,27006,"Kulturni dom Lučine, Lučine 11a",,15.23,2014/10/22,2014/10/22,2703006,i,V,437829,102747
LV,17689835,27007,"Gasilski dom Trebija, Trebija 4",,9.39,2014/10/22,2014/10/22,2702007,,V,430549,106757
LV,17689843,27008,"Stavba ob župnišču v Stari Oselici,St. Oselica 33",,7.14,2014/10/22,2014/10/22,2702008,i,V,428579,107757
LV,17689851,27009,"Šubičeva hiša, Poljane nad Škofjo Loko 70",,25.6,2022/09/14,2022/09/14,2701009,i,V,438269,106017
LV,17689860,27011,"Šola Malenski Vrh, Malenski vrh 14",,3.96,2014/10/22,2014/10/22,2701011,i,V,433789,112767
LV,17689983,146005,"Etnografski muzej Davča, Davča 25 a, Železniki",,21.99,2014/08/01,2014/08/01,14603005,i,V,425549,116007
LV,17689991,146010,"Gasilski dom Rudno, Rudno 5, 4228 Železniki",,3.42,2014/05/29,2014/05/29,14603010,,V,435739,123177
LV,17690035,146004,"Krajevna skupnost Sorica, Spodnja Sorica 16",,29.75,2018/09/14,2018/09/14,14603004,i,V,426669,122148
LV,17690051,146003,"Restavracija Lušina, Češnjica 54, 4228 Železniki",,0.63,2018/09/14,2018/09/14,14601003,,V,435700,121378
LV,17690078,146007,"Osnovna šola Martinj Vrh, Martinj Vrh 21",,11.42,2014/05/29,2014/05/29,14603007,,V,433079,117147
LV,17690094,147005,"GASILSKI DOM BREKOVICE, Brekovice 14",,6.4,2018/09/17,2018/09/17,14701005,,V,433149,97057
LV,17690108,147007,"GASILSKI DOM DOBRAČEVA, Loška cesta 64, Žiri",,6.19,2018/09/17,2018/09/17,14701007,,V,432429,103797
LV,17690159,147001,"VRTEC PRI OSNOVNI ŠOLI ŽIRI, Jobstova c. 22, Žiri",,9.49,2018/09/17,2018/09/17,14701001,,V,430989,101077
LV,17700499,122001,"Krajevna skupnost Godešič, Godešič 100",,5,2014/07/24,2014/07/24,12201001,,V,449899,114177
LV,17700502,122002,"Osnovna šola Reteče, Reteče 43",,4.23,2014/07/24,2014/07/24,12201002,i,V,451299,113367
LV,17700529,122003,"OŠ Cvetko Golar I., Frankovo naselje 51",,1.18,2014/07/24,2014/07/24,12201003,i,V,447963,114585
LV,17700545,122004,"OŠ Cvetko Golar II., Frankovo naselje 51",,0.12,2014/07/24,2014/07/24,12201004,i,V,448301,114707
LV,17700553,122005,"OŠ Cvetko Golar III.,Frankovo naselje 51",,2.51,2022/09/14,2022/09/14,12201005,i,V,448729,114587
LV,17700561,122006,"Gasilski dom Gosteče, Gosteče 10",,7.11,2014/10/24,2014/10/24,12201006,,V,450259,112157
LV,17700570,122007,"Zadružni dom Log nad Škofjo Loko,Log nad Š.L. 31",,15.5,2014/10/24,2014/10/24,12202007,i,V,441029,108437
LV,17700588,122008,"Šola Gabrk, Gabrk 1",,3.36,2014/10/24,2014/10/24,12202008,,V,441839,110967
LV,17700596,122009,"Zadružni dom Zminec, Zminec 35",,25.53,2014/10/24,2014/10/24,12202009,,V,445449,112407
LV,17700600,122010,"OŠ Škofja Loka-Mesto-oddelek Novi Svet,Novi sv.18",,4.12,2014/10/24,2014/10/24,12202010,,V,446179,114397
LV,17700618,122011,"Sokolski dom Škofja Loka, Mestni trg 17, Šk. Loka",,1.32,2018/09/07,2018/09/07,12202011,i,V,446599,113907
LV,17700642,122012,"Puštalski grad, Puštal 21",,3.18,2014/10/24,2014/10/24,12202012,i,V,446980,112556
LV,17700669,122013,"Trgovina kmečki stroji-Sv.Barbara, Sv. Barbara 23",,19.2,2014/10/24,2014/10/24,12202013,i,V,446049,110617
LV,17700677,122015,"Krajevna skupnost Podlubnik I, Podlubnik 139",,6.45,2018/09/07,2018/09/07,12203015,,V,445179,114907
LV,17700693,122016,"OŠ Ivana Groharja I, Podlubnik 1",,0.34,2022/09/14,2022/09/14,12203016,i,V,445869,114697
LV,17700707,122017,"OŠ Ivana Groharja II, Podlubnik 1",,0.8,2022/09/14,2022/09/14,12203017,i,V,446069,115007
LV,17700715,122018,"OŠ Ivana Groharja III, Podlubnik 1",,5.48,2022/09/14,2022/09/14,12203018,,V,446199,114737
LV,17700723,122014,"Krajevna skupnost Lenart, Sv. Lenart 21, Selca",,10.93,2018/09/07,2018/09/07,12203014,,V,439929,116447
LV,17700731,122019,"Osnovna šola Bukovščica, Bukovščica 4",,7.89,2014/10/24,2014/10/24,12203019,,V,443709,121287
LV,17700740,122020,"Osnovna šola Bukovica, Bukovica 21",,13.97,2018/09/07,2018/09/07,12203020,,V,440669,117077
LV,17700758,122021,"Gasilski dom Virmaše, Virmaše 14",,2.24,2014/10/24,2014/10/24,12204021,i,V,448042,115731
LV,17700766,122022,"Kulturni dom Sv. Duh, Sv. Duh 10",,4.41,2014/10/24,2014/10/24,12204022,,V,447516,116430
LV,17700774,122023,"OŠ Škofja Loka - Mesto, Šolska ulica 1",,0.1,2014/10/24,2014/10/24,12204023,,V,446349,114607
LV,17700804,122024,"Društvo upokojencev, Partizanska c. 1",,0.65,2022/09/14,2022/09/14,12204024,,V,446839,114377
LV,17700812,122025,"Stari Petrol, Kidričeva c. 1a",,0.37,2022/09/14,2022/09/14,12204025,i,V,446979,114267
